Unnamed: 0,overall,reviewText
2365,5.0,regular gb card used blackberry torch slow though replaced card definitely see difference speed z happy thing format card blackberry z
2366,5.0,look many highly positive review card get one huge fast reasonably priced highspeed chipbtw come filesystem formatted exfat depending device may like need format fat problem window support formatting fat filesystems gb format fat linux use tool window
2367,5.0,sandisk make best storage medium also couple flash drive love
2368,5.0,ive officially expanded memory surface pro amazing moderity literally entire life work stored device smaller thumbnail great
2369,5.0,great price great function work cannon camera note could happier purchase
2370,5.0,excellent card use primarily carcam also used compatible small digital camera camera proprietary adaptor
2371,5.0,needed memory upgrade phone galaxy time got sale yet fail store good amount medium device hold number movie full resolution picture taken handy long distance trip
2372,3.0,buy gb card install gb exactly gb paid forgo
2373,5.0,using item extend memory capacity samsung galaxy tablet good price free shippingorder work advertised
2374,4.0,phone storing majority mp collection album loaded g music comparatively fast never seem problem skipping stuttering ive slower card probably would solid selection video havent tried yet photo save quickly allowing followup shot would missed
2375,2.0,class ten card failed jamed phone kyocera rise replaced another regular h gb sandisk card working fine micro sdhc card less price used best buy faryour music paljoe mal
2376,5.0,amazon ran good deal gb microsdxc jumped bandwagon arrived snapped photograph test worked welluntil tried retrieve file dont know became corrupt longer would reformat function device exchanged replacement amazon new one work beyond initial observation browsing seems much faster previous sdhc class card thank amazon immediate exchange highly recommended today go data storage original review star amazon immediate replacement great customer service rerated star
2377,5.0,work expected cant complain plenty storage picture video buy needed
2378,4.0,work great asus android tablet gb specification seems limit size work great happy write word
2379,5.0,buy sdxc xperia arc even many saying support till gb sdhc sdxc gb work perfectly xperia arc
2380,5.0,used motorola droid x music file loading file seem little herky jerky played fine sure problem memory card phone using amazon app motorola app came phone
2381,5.0,got new samsung galaxy cant understand someone would buy class buck cheeper class micro sdhcvery fast mb speedcomes adapter pcbeen using san disc flash memory year complaintsif using android device anything need fast data transfer card wont dissapoint
2382,5.0,item work exactly advertised negative review product must people mistakenly reviewed wrong product dont know sandisk ultra gb sdhc micro sd card truly class work fine htc phone
2383,5.0,work perfect samsung tablet satisfied product good quality awesome highly recommended fast shipment plus
2384,5.0,work say went buck day bout whatever great micro sd
2385,1.0,im upset right died turned phone movie pic music gone card died three month bullcrap
2386,5.0,love gb zte supreme work really well phone restarted phone time first put problem idea fit entire music collection android reached gb rock metal get rid damn ugly as ipod classic
2387,5.0,ordered go tablet ordered fiance work well love tablet
2388,5.0,complaint wanted good class microsdhc card job difficulty keeping recording photo music downloads etc finally microsd card doesnt bottleneck download speed
2389,5.0,hard review amazing little chip huge capacity supposed star
2390,5.0,fairly cheap good microsd fast gb memory chip flexible used everything flat memory card camera vids etc
2391,5.0,plug play stuck phone within second ready go great way add extra memory u use phone
2392,4.0,month best price quick shipping massive storage didnt run speed test anything issue edit review problem road
2393,5.0,loaded song still lot room left work cell phone mp player cruise sansa
2394,5.0,buy could never commit paying much data gb filled quick wasted money buying gb end still ended buying gb
2395,5.0,say sandisk adapter work well fit great tablet gb lot space
2396,5.0,card fast fast fast also hold photo video able take thus far however number item increase see relatively soon looking gb card satisfied purchase
2397,5.0,far good fit right slot samsung
2398,5.0,bought card use asus transformer book tta add external removablereplaceable storage capacity inserted slot provided immediately recognized driver installed card appears available promised storage capacity pc folder computer able move file card intended product fine price satisfactory
2399,5.0,price great delivery time plenty storage gopro hero sd card adapter make thing much easier transfer file device
2400,5.0,site reasonably priced unit memory added samsung galaxy pro gb also helped expand memory allow better storage song information believe good value
2401,5.0,got galaxy worked flawlessly typical sdhc installation issue increased storage capacity
2402,5.0,work well gopro even though wasnt one gopro recommended one good buy speed movie big picture
2403,5.0,everything supposed havent able really test speed video camera see really class given sandisk expect everything good great price
2404,5.0,bought new samsung g installed card immediately recognized big enough lot music video
2405,5.0,got samsung galaxy tablet according samsung tablet take gb card reviewer tablet said could take gb went ahead bought gb one formatted fine tablet
2406,5.0,great product use san disk ultra gb tablet would highly recommend friend
2407,5.0,got fast amazon fast glitch free performance smart phone tablet ive used whereas thought atrix glitchy solved problem hanging screen slow access music syncing
2408,5.0,product work great reasonable enough price going buy larger one next time best chk size use product buying
2409,5.0,good deal great price sturdy gb format ill getting another
2410,5.0,used sandisk ultra micro sdhc gb card exclusively since buying pov camera require used gopro hero sony action camerasthese card great
2411,5.0,sandisk ultra disk great additional storage cellphone adapter camera save photo music
2412,5.0,needed extra storage garmin additional topo map route card fit bill come standard sdhc adapter microsdhc card plenty space extra file gps satisified purchase
2413,4.0,even website card picture id ordering got plain black sandisk card bit concernes peeved sonsidering bought big one turn android hate class card much prefers class card way o access lot file class timing better computation star expectationsotherwise gonna make great camera card hopefully pic take faster certainly size upgrade atleast
2414,5.0,fit samsung galaxy migrated music phone issue fast good performance annoyed lost much space formating
2415,5.0,fit galaxy siii give lot storage thing looking
2416,5.0,cheap gb sdhc card would behave android phone kept throwing error becoming corrupt looked getting gb sandisk ultra read problem xda forum people went wish gb capacity honest rate sgss camera suck storage sufficient important extremely fast reliable ive never error never format plugged ready go get pay
2417,5.0,like using cell phone used camera slower extreme version
2418,5.0,bad price really add needed storage added win android tablet problem plug go
2419,5.0,use g formatted butwhat still like psp work great fast
2420,3.0,really excited came mac air lot music film ability stick minidrive great buy gb minidrive air like already minidrive problem fast fast enough girlfriend new gb minidrive run way faster old adapter new sandisk great though gb little chip glad cause matter time make betterthanks
2421,4.0,use samsung galaxy work pro tablet wok else say
2422,1.0,month already dead gopro doesnt see memory card pc doesnt see memory card laptop see
2423,5.0,brainer copied data old gb microsd swapped card put data back voila space constraint relieved
2424,5.0,work described good packaging fair price issue product point thanks
2425,5.0,bought micro sd card replace cheap noname card using nextboox tablet last six month brand x card suddenly stopped working opted spring extra buy branded replacement far everything working fine hope disappointed six month replace one
2426,5.0,purchase three work great almost half local price need reliable high speed micro sd card
2427,5.0,purchased use dash cam system work perfectly skip corruption file recorder highly reccomended
2428,5.0,work fine android phoneseems fast transferring computerbut could faster stilldont know anything fasterso happy itwould recommend
2429,5.0,card great money performs adequately recommend product anyone need memory card
2430,5.0,put cell phone loaded work like charm problem ever worked right box would buy another one needed
2431,1.0,bought two major electronics retailer make sure dont get bootleg one crapped usually buy amazon needed rig away unless company bought large batch bootleg card maybe im retarded bought store different location switched brand taking anymore chance case flood bootleg one hit retail chain worked fine first card filled time time died pc phone couldnt reformat recognize good luck buy major name brand thought best guess
2432,5.0,cant go wrong sandisk product love bought expand memory samsung galaxy att far issue lag playing video
2433,5.0,say since yet use showed time fast well came wrapped small paper packet small enough fit pocket secondly right one believe excellent since based info exp know one used got gift people chance notice much hope helped
2434,1.0,bought store music phone doesnt work phone trouble reading card keep reformat buy one sony company instead especially g
2435,5.0,one say san disk work keep working work well without adaptor
2436,5.0,cant believe much info fit little card transfer speed unbelievable phone camera always burst mode copy file quickly
2437,1.0,working fine month randomly stopped working recognized computer cell phone beyond amazon return window absolutely suckswasted money
2438,5.0,dont know read write speed micro sd card seems work fine galaxy didnt reformat
2439,5.0,got phone didnt know gb gb would available start operating system software pre installed used get enough memory phone work great music movie picture ebooks
2440,5.0,great read write speed compared old transcend course class uhs satisfied price got sandisk limited lifetime warrantyoh yeah asked original manufacturer packaging got amazon frustration free packaging instead big deal though
2441,4.0,gb micro flash card bought optimus ultimate cell phone work way supposed give added space picture come full size adapter
2442,5.0,purchased used several sandisk memory card never experienced issue card one first choice market memory card
2443,5.0,fast transfer rate great storage great price love little micro sd card use several different device
2444,4.0,feel san disk seems make best memory card cant validate technically seems fast acess seems problem free confidence must picture captured properly
2445,5.0,work real good galaxy phone galaxy tablet good price cost dollar retail store
2446,5.0,fast card far reliable reformatted ntfs problem problem dell venue pro
2447,5.0,bought card xperia v would format phone work exfat file system recognized phone phone format fat would limit gb file formatted fatmy laptop sony vaio didnt recognized card anymore using adapter using external card readerwriter using sandisk imagemate allinone usb reader writer card read reformatted also connecting phone via usb cable laptop laptop recognizes fat formatted card lot storage phone music video
2448,5.0,cant say anything bad product great price would definitely recommend
2449,4.0,im sure say product work described manufacturer seller product
2450,5.0,speed meh size good trouble come full sized sd converter put tablet
2451,5.0,use put music video movie work great tablet stalling movie video
2452,5.0,massive memory boost captivate glideholds music file etc still gb free ootransfer speed greatreally worth price
2453,5.0,good space money put asus memopad hd kind medium room spare love
2454,5.0,bought raspberry pi work great fast reasonably priced experienced issue yet
2455,5.0,work perfectly transfer data gopro laptop suggest anyone buy one good quality
2456,3.0,second sandisk micro sd ive return due sort error thinking bad luck hopefully rd time charmduring time working properly seemed quick
2457,5.0,worried article saying use x gb card instead gb card worked fine scared camera got real hot first time around
2458,5.0,far faster stock memory card plenty speed bootfor usage enough cover need sure may absolute fastest memory card existence dollar gb handle basic need ease
2459,1.0,first tried putting camera without formatting said insert another card put linux computer output lot error syslog fsck wouldnt work errored couldnt even format itmy window computer couldnt recognize either though tried format phone didnt give error wasnt able really test wonder mini standard adapter problem since phone mini slot everywhere else tried needed adapterexchanging different brand ill see happens
2460,5.0,stated bad price bought thing hope using ztpad c tablet work like charm card fast problem date
2461,1.0,purchased four item amazon opened box gb memory card missing rating product truly impossible
2462,5.0,needed new phone work greatsandisk good brand didnt hesitate purchase
2463,5.0,nothing really say sandisk really well providing quality storage technology affordable price
2464,5.0,sd work supposed phone right month issue
2465,5.0,couple problem seem fast supply full advertised memory capacity
2466,4.0,drawback assign sd card limit year warranty unlike kingston
2467,5.0,use gopro ti canon camera adapter great card multiple price mean one get damaged trip im
2468,4.0,ive used sandisk card long existed card fast solid quality expect sandisk recommend
2469,3.0,work fine galaxy note hard review performance price good think
2470,5.0,item like either work dont regard whether worked comment review worked fine camera never hit buffering moment slowed shooting performance
2471,5.0,memory card work great else need say sandisk always make high quality stuffi worried
2472,5.0,work great samsung galaxy tab plugged played didnt anything special would recommend
2473,5.0,needed space phone bought given problemsit work really well
2474,5.0,im using sony xperia z month work without problemsthis memory card recommended
2475,5.0,many microsd card like many guy might definitely faster microsd card ive used im happy
2476,5.0,bought use htc evo supposed maximum cap gb however formatting card fat format phone read function wout issue unlike old memory card even power loss experienced lost picture video worth price since bought year ago still double price retail one carried locally
2477,5.0,love card way faster micro sd ever owned transfer rom like nothing galaxy old microsd come every droid phone use take everhigh recommend one
2478,4.0,lot say storage havent done speed test anything definitely work samsung galaxy dont see performance issue watching video file stored
2479,5.0,bought tablet bought alldaymalltm ax inch android gb dualcore tablet pc skeptial first worked great tablet price boosted memory gb gb total good product
2480,5.0,card transfer data incredibly quickly one notice difference regular sandisk memory card ultra version great memory price loved using microsoft surface pro problem
2481,5.0,well card pretty cool received one say c instead u like picture use u wont work one received c needed mine ion air pro camera advertisement supposedly say class page description say u card wont work camerai dont know dont call ultra instead falsely advertising c really u lucky receive c worked make confusing layman
2482,5.0,bought memory card gopro everything supposed fast enough work camera reliable
2483,5.0,bought one used sony psp microsd memory stick pro duo adapter samsung galaxy work great enough storage need
2484,5.0,bought memory card love lot space fhone computer seems work well love recommend product
2485,5.0,card fast flawless still able fill lot music
2486,5.0,bought go pro work intended video record properly choppiness defect
2487,5.0,work well fast everything claim sshd item best cannot hurt last forever
2488,4.0,purchased two gbcards two new samsung s family using several week issue saving variety file photo office document
2489,4.0,bought hope replace standard sandisk gb model quickness im saying lightning fast definitely faster standard version bought one phone tablet work great gb available try faster version also
2490,4.0,first ever failure sd card gb sandisk micro sd card went apparently fine totally corrupted matter minute could salvage anything refund amazon gb card purchased gb ultra card replacement phoneafter problem getting full gb seen individual gb partitioned two gb file card secret format card computer format card phone via usb wifi add back contentit seemingly working great seems fast undo lag taking burst mode photo hope continue much contentious backing though android amazon google pretty much content saved online reinstalled take time big hassle backing computer work great next case time
2491,4.0,first company need mark right consider mb gig gig actually mbthat mean end gb actuality read gb device card work awesome would highly recommend itone star lost due knowing measure data
2492,5.0,gb additional memory great low price sandisk provides exceptional quality affordable price easy install
2493,5.0,card high quality great price made video work well photography application big enough hold photo song use extra storage galaxy tab work great would recommend
2494,5.0,work fine keep main memory cell pone free o lot space pic music many stuff
2495,1.0,everything transfered new sd card fine phone randomly lose sd card search rescan tried another sd card problem get refund since stockupdated sd card work phone computer read lost everything id advise looking purchase sd card look another brand
2496,5.0,yes
2497,3.0,even though say review gb version gb sure say gb abovei received card use macbook air extra storage liked speed mb figured would little bit fudge factor muchwhile consistently get almost mb read speed write speed around mbsi guess could average together dont think thats really point didnt see review dealt specifically hopefully help someone else futureupdate go back read tiny print write speed may slower well obvious think speed lot slower
2498,4.0,bought use im galaxy note tablet far good simple put microsd slot began storing data
2499,5.0,amazing small card careful loose almost couple time use gopro work good shipped fast well plus
2500,5.0,bought memory card use dash cam im happy turned outit supposed thats complaint
2501,5.0,great work fast came full size sd adapterit clearly pay buy faster version sd
2502,5.0,sd card work fine pretty quick much else say product
2503,5.0,bought gopro hero happy storage capacity formatted give hour minute p video fpsits high capacity storage transfer quickly enough reasonably priced say
2504,5.0,reason memory card thousand star rating good price work well
2505,5.0,work great samsung galaxy note put memory card go storage setting click format card goi measured read write speed tell copy gb video file second
2506,5.0,loving farmy samsung tab love dit seems going pretty smoothly
2507,4.0,setitandforgetit item solid performance without issue forgot still sony camera love
2508,5.0,micro disk fit samsung phone perfectly able use adapter fit hp computer transfer tune phone great product price especially like green packaging much easier access product wasteful plastic highly recommend
2509,5.0,using samsung galaxy sit worked fine without issuesit come adapter sd reader
2510,1.0,put card new camera would hang respond anything apps also stopped working put old gb card everything worked fine
2511,5.0,ive good luck sandisk card camera far card android phone exception fast error though admittedly havent long
2512,5.0,im sure expect product like short term doesnt fail good price worked well tablet without incident would buy
2513,5.0,upgraded generic small micro sd card hand using g card fast making seamless read write picture video playback music stored sd card work great exactly come expect sandisk product
2514,5.0,wanted expand storage surface tablet price rightworks expected issue im pleased purchase
2515,5.0,dont understand use micro sd card usb always seem work better last longer
2516,5.0,ive card month given issue transfer speed quite good moving data old class device new one arduous due slower older device new material transfer phone zip along fastnow much room movie music exactly needed
2517,5.0,bought surface pro gb additional gb use movie music etc dont use gb ssd stuff work great
2518,5.0,sandisk always reliable always satisfied product know getting purchase product
2519,5.0,fast taking full hd video transfering pc great quality zero problem legit product sandisk
2520,3.0,store data good job else say something become common place today world
2521,1.0,thought buying directly amazon would guarantee authentic sandisk honestly im sure got authentic one failed within month either authentic sandisk really dropped ball quality p made china tell anything
2522,4.0,fast reliable microsd card used galaxy note loaded movie family picture transfer time speedy
2523,1.0,sadly missed return window couple day card got flaky galaxy note little google research appears well known widespread issue class gb card avoid fixed
2524,5.0,phone use music videostransfer speed computer card pretty speedyit work great
2525,5.0,always trust sandisk memory card need purchase considering getting samsung galaxy phone gb memory internal slot memory expansion however several bad experience samsung printer work broke within couple week various reason get repair replacement part ridiculously expensive cheaper go buy new printer samsung website useless tech support even less knowledgeable year old nephew spoke good friend work att iphone said dont get upgraded gb iphone memory card gone son galaxy sso sorry rant hate samsung
2526,5.0,arrived today always shipping amazon besti read review decided would give sandisk gb microsdxc shot normally go patriot flash memoryso one thing read worried heat issue well say run hothow hot ask feel back cover samsung galaxy plastic melting hot know thereis issue maybe maybe never really noticed previous card getting hot sure even usb stick run hot transferis cause concern honestly dont know yeti use see heat cause issue anyone problem feel free comment tell happened contacted sandiski thinking calling also samsung find max temperature range acceptable really dont want ruin bada new phoneotherwise lot space cheap cant complain gave star reason alonethe heat issue something else wont take star thatbut still concerned answersthanks reading
2527,5.0,great price hold ton stuff class way faster card purchased
2528,1.0,despite class rating card much slower write speed others numerous example online fast enough work high resolution video gopro hero black edition youre using camera choose one card recommended site
2529,5.0,bought two use hero cam ive problem videopicture quality right good value
2530,1.0,died fast barely used fact even put anything died pad recognized week went put stuff deadcomplete garbage stay away
2531,5.0,larger move high classi use work wonderfullyi store image sd take quck second load much faster better last sd card class
2532,5.0,bought card galaxy included adapter also use canon pinch meet uhs spec keep camera bufferthere plenty detail review regarding transfer rate etc wont revisit issue card overheating performs exactly expected price also fantastici would recommend card anyone wide variety reason fast good warranty come adapter use regular sized sd card slot
2533,5.0,picked sport action camera needed class speed match rating came sd card adapter nice bonus using almost month formatting filming lag video problem card running strong
2534,4.0,couldnt put file onto card gb little disappointing since wanted store movie guess limitation microsd hc technology
2535,4.0,great value price come adaptor used multiple type device issue would recommend
2536,5.0,got made sure new smart phone enough storage unknowingly got phone ton space awesome addition phone much ive able store highly recommended
2537,5.0,card great device accept micro sdhc class write speed big bonus recording high definition video satisfied purchase
2538,5.0,installed product surface runing window rt seems recognize gig bad thats almost dealt memor know several gig lost programing
2539,3.0,purchased product month back replacement another gb sandisk memory card wasnt even year old ceased work using memory card month started problem card randomly stop working even recognized galaxy phone tried plugging computer provided adapter seldom get recognized card worth money last buy pny brand sandisk lost customer amazoncom rock refunded full amount purchase kudos
2540,5.0,work greati used lot iun smartphone storage photo music game romsworks perfect
2541,5.0,asus tf gb plugged right worked without flaw annoying thing card may get stuck sd adapter might want careful great shipped time great price regularly like
2542,5.0,good investment galaxy note use perseus kernel swap internal memory little guy right phone report internal memory gb thats great good saving picture full hd video game etc
2543,5.0,im hoping one behaves good least yearill update something go wrongvery fast
2544,5.0,work perfect issue phone samsung galaxy galaxy note
2545,5.0,great price great product purchased phone also use camera issue far price beat
2546,5.0,got samsung wanted get max amount memory decided get memory card regret wont run memory easy p movie still whole lot memory spear would definitely recommend product everyone
2547,5.0,use memory card tablet many picture game also music one go wrong lot music memory card really help keep
2548,5.0,bit skeptical getting card official instruction phone mention external memory expandable gb bit research purchasing many reported able use card evo g lte confirm worksat first phone wont recognize card need format card first install format card phone recognize write read data issuesi got large card music wanted add music wav format better audio quality least mp kb im happy card
2549,5.0,ultra fast deliveryfast performance compatible samsung phone portable speaker sharkk pci recommend trust sandisk lot best brand sd memory
2550,5.0,im quite sure review memory card go got gb version work perfectly galaxy tab thats haha amazon frustration free package pretty nice also liked little plastic case micro sd sd converter brought
2551,4.0,still think sometimes problem reading memory cant prove still work never error reading writing star
2552,3.0,great speed cardmore mbsec work perfect android device samsung galaxy sii gti also work perfect using cyanongenmod downside price expensive cardi use music playback like poweramp spotify rdio work flawless
2553,5.0,purchased product samsung galxy tab pro far flawless everything work right
2554,5.0,product excellent quality problem far fast reading data transferring love taking picture like crazy without worry reliable product indeed
2555,5.0,use store movie kid watch theirandroid tablet work flawlessly price finally earth
2556,4.0,honest purchased son said needed tabletim sure fine
2557,5.0,good stuff work newly bought samsung galaxy tab inch wifi problem happy
2558,5.0,ok wont technical review rating measured speed simply review consumer point view bought couple microsdxc memory card tablet seen lag saving data also use digital camera happy record time instant get mb various card usually difference something anyone would notice see price excellent memory card would highly recommend
2559,1.0,using mine gopro hero card broke reason controversy weather gopro sandisk google research seems sandisks fault sd card also fail used varies samsung device phone tablet amazon sent replacement harm done money would expect something top notchgopro user support forum recommend getting xgb sd card issue far anyone know worst part losing important content lucky copied movie sd card onto hd pc others lucky
2560,5.0,supposed
2561,5.0,everything working expectedthe product good speed transfer oki use xperia smartphone
2562,5.0,second time purched sandisk card one note one new galaxy note pro really wanted gb pro price high justify spending around one currently around hope price drop soon gb simple install didnt require formatting either device plug save easy
2563,5.0,work great price bad either worked perfect format transfer rate fast loaded movie gb musice gb picture time took total min probably multiple transfer time work great new bought samsung galaxy note thanks
2564,5.0,way faster expected brings plenty storage cheap price fully recommend item
2565,5.0,work perfectly gopro camera silver edition hd use three month problem highly recommend
2566,5.0,memory typically gono go kind deal speed also factor reality nothing really challenge speed claim memory moot point
2567,1.0,purchased gopro hero worked ok suddenly camera would record second time reading forum online prompted swap sandisk samsung card problem went away still use card random storage wont use camera
2568,5.0,good job nice price like came time fit well dell venue pro
2569,4.0,card picked amazon black friday sale increased gniis storage gb transfer data mb readwrite well advertised however similar speed gniis built storage transfer data running large application sd card see difference speed running apps phone
2570,5.0,nothing interesting write work fine hold lot info little card thanks
2571,5.0,using card month contour roam camera performed flawlessly issue deleted reused several time far good
2572,5.0,bought canon powershot n take micro always use ultra extreme pro sandisk since preferred brand like video continuous snapshot problem card came working adapter happy purchase would probably buy
2573,5.0,fast use every day samsung epic touch g never need worry needing extra space
2574,5.0,didnt speed testscard work great galaxy siiiwould leave guideline required word
2575,5.0,work expected fast actually installed hd car camera dvr recording every day every move good product recommended
2576,5.0,using regular sandisk gb micro sd card came included htc thunderbolt bought size decent never realized upgrading much lacking speedi finally got one replace old card galaxy superb recently got galaxy card best expansion add phonewith old microsd card gotten used sitting zoning waited patiently computer transfer picturesvideos card backedup pc hard drive copying music file pc card new card almost single file even hundred megabyte big instant transfer transfer quick even bring moving dialog box window big transfer lot hd video file totaling several gigabyte wait im waiting second instead minutescombine excellent speed fact gb hold ton data compared typical storage size phone satisfied customer procrastinate even longer occasional transfer picture video pc though try toa lot phone like specify gb sdxc card maximum support best even get moment unless want pay almost double sandisks extreme card unless money burn think much better value diminishing return certainly kick beyond price point perhaps next phone support k hd video onto gb card yet need upgrade card capacity speed anyway bottom line product awesome
2577,5.0,bought month back phone switching phone one didnt support extra storage reformatted stuck car stereo full music even full capacity month playing without hitch music take second starting car start playing skipping fast forwarding searching work flawlessly stereo given prop card wasnt par clearly wouldnt fast glad purchase buy need ever come
2578,5.0,technology improving upon solid state memory extremely quickly there excuse buy best speed without sacrificing qualitymany gb card class make slow youre going utilizing gb data photosvideos phone super small storage youre much better purchasing faster card price right even little expensive class even regret pinched dollar instead investing faster speedsi currently use sony action cam write speed work perfectly well reading speed transfer file card
2579,5.0,used turn nook color android incredibly easy install work great havent problem read write speed phenomenal given running entire operating system card price great
2580,3.0,gb version seem reliable lower gb version reformat card twice real nuisance working well
2581,5.0,come trust sandisk brand file storage disappointed card held month constant file writing rewriting use dash cam loop record recommend card anyone
2582,5.0,ended two mistakenly purchasing regular sized sd card hikvision security camera find needed micro sd card instead installed formatted issue working well camerasthe best thing sandisk lifetime warranty card unlike brandsi purchased dollar reasonably priced around
2583,5.0,bought class sd card gopro black work great recorded p fps protunes never problem past gopro hero picky sd card use far card work great trust transfer speed test many factor change outcome card reader usb version hard drive etc
2584,5.0,use dell venue tablet loaded movie mp playback flawlessly however try add large movie gb window machine say large destination format shrink happens happy purchase wanted point small limitation
2585,5.0,inside galaxy worked great greatly help expand gig internal memory store music video better
2586,5.0,suppose doworks great work well good price would buy another good storage digital file
2587,4.0,good product arrived extremely fast performs described considerably cheaper store found specially like speed sd card however keep mind speed tend exaggerated speed way faster normal sd card speed notice anywhere close whats advertised lot factor go consideration come advertised speed manufacture seller fault depends system used
2588,5.0,got two one samsung galaxy note tablet one samsung galaxy note ii cell phone device problem recognizing new gb card couldnt easier use nice large amount storage device easy open packaging real treat use adapter connect phone tablet laptop via usb transfer music photo music
2589,4.0,even though class card writing data still take however card performs well phone get good deal wont disappointed
2590,5.0,made mistake leaving car flat buy new tire went missing dealership never got use
2591,5.0,bought recent gopro purchase hold many videosshots problem installing viewing chip sandisk go product memory card
2592,4.0,bought sandisk ultra gb micro sdhc memory card go pro hero white edition really good work perfecly try wont regret
2593,1.0,failed worked monthsi used galaxy phone seems brand issue modeli lost information
2594,5.0,noticeable improvement sprint htc evo lte thiscamera app used bad picture shot burst mode several frame per second card never miss burst picturealso apps installed sd card lot responsiveupdatecard died may th originally ordered october got month oh well
2595,4.0,good micro card self explanatory havent issue work putting anything
2596,5.0,needed memory phone kept telling short memory enough memory many picture phone good buy
2597,5.0,sandisk ultra gb microsdhc class uhs memory card adapter exactly expected described could ask anything
2598,5.0,say memory card work price good size card
2599,4.0,arrived quickly easy install figure save data onto device
2600,5.0,known issue sandisk gopro hero camera much paid attention youd see gopro discontinued selling sandisk microsd card gopros website good thing gopro totally overcharging customer microsd card still arehaving said id like share sandisk class gb microsd card work perfectly hero black cameraprosimmediate recognition microsd card computerimmediate recognition microsd card hero hero cameraclass speed allows minor edits right microsd card even usbclass speed make file transfer quick painlessconshad trouble recognized hero camera
2601,5.0,card couple day pleased bought use toshiba thrive tablet mainly storing movie used included adapter hp netbook movie stored worked problem transfer movie took minute altogether played perfectly put card back thrive price prime shipping way could pas probably ordering future
2602,5.0,product arrived time excessively packaged worked perfectly box speed excellent play movie large file transfer time quick tablet
2603,4.0,good scan disk wrong one camera needed class class lock reason even lock computer
2604,5.0,reasonably priced product work well never problem sandisk product highly recommend everyone
2605,5.0,purchased husband he quite love sandisk reputable product
2606,5.0,bought go pro love much info hold graet price couldnt go wrong
2607,5.0,work say day every smart phone need much memory space possible
2608,5.0,purchased used htc phone kid taken original meg card know came one till reviewed spec onlinewell ok would upgraded anyway got day prime member fit good work flawlessly
2609,5.0,plenty space work like champ speed fine tablet mean fast need transfer go smoothly card read well
2610,5.0,take tablet gym morning either watch movie stored card stream slingbox house allows store lot movie one time work great
2611,5.0,larger need long vacation want start deleting photo video make room others way needed several hundred large photo lot second video well lot memory left actually gb would enough card worked well im happy purchase
2612,5.0,reading many review decided purchase card new galaxy phone powered phone removed back cover put card turned phone need format anything ready go far good
2613,5.0,gb class memory useful think good buyi using gopro hero black
2614,5.0,think ever bad product sandisk currently using card lumia music picture podcasts medium play fine
2615,4.0,card work great adapter loose make full contact micro card facilitate connectivity card reader minor issue since several adapter worth noting
2616,5.0,due review little hesitant order unit experience pain free installed poweredon phone lumia wp automatically recognized new memory prompted use new picture music video hoorary
2617,5.0,plugged samsung galaxy ii memory appeared say performed exactly expected
2618,5.0,gb micro card work well havent issue would recommend considering
2619,5.0,card fastest make right gb size upper limit many phone device handle like droid x phone actually use new rikomagic mk iii tv adapter work great
2620,5.0,music junkie use phone much mp player video recorder actual phone chew memory quick thanks sandisk q keep expanding storage
2621,5.0,inserted gb microsd card work great didnt even format tablet see gb still good read review card made think second sandisk fixed issue previous year point stick card slot space available great job sandisk listening people complaint fixing issue past
2622,5.0,bought new window cell phone course wanted much storage capacity possible far problem card foresee
2623,5.0,allows store quite movie razr sandisk brand memory usb memory thumb drive sandisk
2624,5.0,great card looking surface need nine word amazon limit
2625,4.0,wanted good sized sd card android phone one priced well working without glitch
2626,5.0,work great samsung galaxy note stuck worked formatting needed fast loss camera speed
2627,5.0,looking simple reliable fast micro sd chip could use new chromebook galaxy product exactly movie wont lag adapter easily use laptop cell device great buy
2628,5.0,perfect sansa clipp mp player plenty fast priced right
2629,5.0,good transfer speed
2630,5.0,give time memory im riding shiftn steel sport riderz want get great footage
2631,5.0,memory card work like card ive hard zero problem easy install would buy
2632,5.0,take plenty picture put music phone work great use
2633,5.0,purchased carcam amazon recommended another reviewer purchase gb class card usb memory card im glad followed recommendation received card already received cam thought would try card tablet cam wouldnt recognize card class better quality work device
2634,5.0,say besides title say plenty memoryplug play great priceyou wont sorry
2635,5.0,thing hate writing review product like either work dont there lot user experience card fast enough doesnt give readwrite error get five star rightfive star
2636,5.0,balance trusting name brand price felt like price paid good value
2637,5.0,installed new galaxy tablet sure nice extra memory allows additional apps
2638,5.0,looking high end sd card great write speed look scan disk ultra
2639,5.0,work perfect samsung tab quadrupled storage capability seems fast would recommend anyone
2640,1.0,lately purchased two microsd card one sandisk ultra gb microsdxc sandisk extreme pro microsdhc gb first one claim mb second claim mb test galaxy note different benchmark test computer using usb card reader get mb even class let alone uhs even real world testing copy large set data gb photothe result different sandisk extreme sdhc card ti get mb transfer rate strongly recommend consumer test premium uhs microsd felt disappointed sandisk try brand like samsung patriot lexar
2641,5.0,extremely happy memory card fast problem since bought almost month ago
2642,5.0,definitely faster old gb card seems work fine far used lot last week
2643,5.0,work perfect surface rt easily integrated file structure using library function win rt
2644,5.0,work great ive saw ppl getting fake time case worked evo g formatting turned two different gig file work one ive got memory phone laptop crazy
2645,1.0,doesnt work galaxy note getting detected however utilized note
2646,4.0,using year galaxy seems fast reliable really know good go crash
2647,5.0,bought gopro black worked good video pvery cheap compared price best buy
2648,5.0,geniune performs expected asus tft tablet includes sd adapter nice sandisk app play store
