Unnamed: 0,overall,reviewText
2189,5.0,use tablet well camera find slower speed card work well take pictur video would nice sd adapt built wifi way dslr would need buy one wifi card simpli replac micro sd card save money
2190,5.0,use sammi tab format htc phone put tab
2191,5.0,work expect els said card almost silli person proof look review may say otherwis amazon ship fast happi
2192,5.0,current download music car sit surfac rt havent done measur fast transfer rate card tell fulli capabl play music video card surfac rt lag also good valu far pricesizespe ratio
2193,5.0,three card use devic oldest one year old bought third one ive problem error kind lost data id consid solid invest great memori card price per gb even see abus get use helmet sport cam sometim shake hit havent affect card abil store video least
2194,5.0,san disk ultra fast gb give lot storag phone ive got lot room app photo music data ill lot fun fill
2195,4.0,use everyday microsoft surfac im happi issu great speed wish price would drop even though
2196,5.0,got girlfriend tablet bought love put music pictur tablet want doesnt worri run space anymor
2197,5.0,sd card arriv quickli work ever sinc initi instal remov use adapt laptop put back without issu im use droid razr alway select unmount option storag section prior remov ensur data lost complaint item bought card replac gb card purchas previous suddenli stop work paid littl thing well worth put lot mp file devic card great
2198,5.0,great name brand class card great price best net time bought one work perfectli fast cant go wrong spend extra coupl buck real deal dont fool knock slow speed import
2199,5.0,sandisk great brand never complaint work fine galaxi tab would recommend
2200,5.0,bought galaxi cell phone love extra space fro music larg pictur file
2201,5.0,like color like didnt worri get confus microsd card lie around function expect given made sandisk
2202,5.0,fast card reliabl offer ton space nook hd solid buy wont regret
2203,5.0,card work automat immedi samsung note edit tablet transfer fast faultless thu far previou report issu sandisk memori card work samsungandroid devic concern doesnt seem occur newer xc version
2204,2.0,call sandisk say new card version correct problem sandisk sandisk tech say new packag show card made march dont know includ march probabl correct older late reportedli ok knowsthey even say provid free up return labelof cours take risk whether problem realli fix keep backup dont know would
2205,1.0,fast card work die less week return period expir must note though natur memori storag card drive fail last forev sandisk fault amazon fault reason think amazon extend return period item fall categori dont worri amazon still love feel like play role proctologist one
2206,5.0,bought garmin virb action cam store hour video great that batteri record fast big want
2207,5.0,use samsung glaxi increas gb devic gb increas gb
2208,5.0,perform well bought good price work great problem use samsung epic phone troubl use kept get sd card suddenli remov notif
2209,5.0,sayim use doubl memori asu tf gb card good readwrit perform sandiskrecommend
2210,4.0,use year issu come amazon much put review memori card
2211,5.0,pop format work fineb sure power first didnt didnt like reboot anyway
2212,5.0,bought micro sd card galaxi note month ago great plug play problem recogn immedi right abl transfer gb videosmus phone right away transfer speed good expect read guid type sd card good product recommend anyon look sd card
2213,5.0,place sandisk ultra gb microsdhc cuh memori card without adapt samsung hmx w camcord work great
2214,5.0,use gopro hero black edit work like charm come adaptor use regular sd card slot read microsd card reader issu push video even high qualiti high frame rate video card flawless
2215,5.0,amaz think need space gb nice love worri need space phoneyet
2216,5.0,use go pro never issu record p video doesnt skip beat hard beat price sd card amazon alway first place check
2217,5.0,pop galaxi worksdisk came enclosur use insert pc laptop devicesship fast
2218,1.0,bought new galaxi note realiz devic didnt recogn ittri devic laptop desktop macbook didnt workveri disappoint
2219,5.0,littl microsdhc memori card sandisk equal reput fast enough larg enough store stream full length movi weve rip dvd collect perfect addit new smartphon bought three recent purchas smartphoneshighli recommend
2220,5.0,disk keep data input neat compact respond comput readili realli like might get anoth one id recommend friend anytim
2221,5.0,use tablet pc extra drive great speed vers cheaper brand noth els realli say
2222,5.0,sandisk make qualiti product count small price competit pay thing fit bill need save extra money give needi famili memberw recommend product rate
2223,5.0,bought extra storag samsung tablet anyon wonder direct place black side back red gray side face front screen aldo work great canon dslr adapt
2224,5.0,brand new card work perfectli good use action camera gopro hero contour gp problem far
2225,5.0,bought new gopro black work wonder total recommend your look high qualiti speed
2226,5.0,put samsung work great store lot pictur easi load unload also download pictur comput easili
2227,5.0,got new galaxi work great tripl memori compat worth everi cent abl carri ton music podcast
2228,5.0,bought micro sd card samsung galaxi note work flawlessli lot space fast
2229,5.0,ive seen memori seem best stat transfer speed whatnot ill let research far rest concernedprosth packag plenti protect productcam adapt full size sd card definit niceth price beat could find locallyconsnon realli think
2230,5.0,great price time purchas sandisk known make great memori card use itin gopro
2231,5.0,order use sghi deliv day problem far would say great buy price would suggest use high end smartphon
2232,5.0,ive use assort phone devic work flawlessli good transfer speed ever problem card mani sandisk card ive use keep use brand hasnt fail yet great littl devic like one make life easier
2233,5.0,bought memori card replac gb memori card zte valey phoneand work great
2234,5.0,mani devic still dont work well gb capac card gb card often avail sell great price work fantast
2235,5.0,swap gopro put gb card case im complet satisfi card
2236,5.0,card great buck steal card handl high transfer speed good music pictur video get lag wait card load
2237,1.0,card dead arriv work whatsoev copi file transfer speed mb would eject card content transfer would lost card refus format got error messag lock definit dud exchang kingston card size work still work flawlessli
2238,5.0,work great samsung galaxi note ii instal forget ive never problem
2239,5.0,purchas product specif util soni action cam sandisk product work well problem whatsoev would recommend product use soni action cam camera requir micro sdhc card
2240,5.0,work like memori card work save stuff delet stuff transfer stuff good lot stuff problem far
2241,4.0,use memori card expand memori smartphon work expect easi setup copi stuff older microsd card comput chang card gave coupl minut initi copi stuff back work great
2242,5.0,fast fast fast big big big exactli need record illadvis shenanigan friend
2243,5.0,awesom storag much space format correct format phone walla ton space
2244,5.0,lg optimu f cell phone cant believ fast file transfer take pictur card quickli click shutter button happi card price paid
2245,5.0,fast read write samsung galaxi verizon highli recommend sandisk numero uno smartphon
2246,5.0,purchas two cheap enough buy get fastest market dont worri run space fast sandisk reliabl whole
2247,5.0,gb card cell phone love offer plenti room pix music video fast save load someday get desir tablet pc get anoth one
2248,5.0,gb im set dont know long bought one note ive load ton pic music still enough space last long long long timethank samsung new devic abl read gb microsd card
2249,1.0,dont notic signific perform increas less expens class sandisk sd card dont recommend card
2250,5.0,microsd card perfect im use soni dsctxv cybershot work camera took second format card readi store pictur video excel costum servic help replac card broke send new one came super fast card definit recommend card happi costum servic answer quick werer fast definit buy guy thank
2251,2.0,bought samsung continu problem messag say wasnt connect etc replac wit equival trascend never problem past sever month would work pc ana adapat fail format devic rma given lifetim guarante hassl
2252,5.0,exactli needplenti space anythingwork computerslaptop psp wadapt camera camcord etc
2253,5.0,fast small pretti cheap put one usb reader use thumb drive
2254,5.0,use time gopro great buy super cool come sd adapt
2255,5.0,hard rate memori hard mani word memori card suppos havent problem
2256,5.0,htc evo design g ad card like x faster transfer file comput game like nova put massiv amount file microsd load much faster put app sd notic differ perform game appsi one problem though phone would repeatedli say card unmount couldnt find card pop batteri cover pull card reinsert would fix reboot thought fault card sinc upgrad htc evo g lte issu cardso issu phone read card might phone
2257,5.0,minimum speed class want video record faster one job valu good make sure check see camera put take card capac seem odd dont use card gb check first also check web site firmwar updat mani camera take first say commod like memori get store stuff like crazi fair p hold insan amount video imag like shoot week trip alway use extra space storag mayb format work new k camera need gb sure
2258,5.0,expect gb sd card never test readwrit speed never problem music video
2259,5.0,memori card work flawlessli price drop nice amaz storag capac someth small
2260,5.0,easi instal expans memori complet issu product work advertis
2261,4.0,good price memori come plain white wrapper adaptor sd card size didnt forget put guess work
2262,5.0,got sweeti tablet board like book hold lot qualiti price great
2263,4.0,memori fine adapt came useless contact seller sinc anoth use
2264,5.0,sandisk ultra gb class use extra storag space surfac rt everyth work expect well worth money
2265,4.0,item work great garmin dash cam garmin hand held topograph gp good valued money
2266,4.0,would recommend memori card anyon cell phone tablet pc memori card fast effici
2267,5.0,place memori card bluetooth speaker load differ gender music play beati
2268,5.0,samsung galaxi gb fast microsdxc flash card storag avail amazon rather amaz price work cent gigabyt way back earli day hard drive storag paid much per megabytethi littl hummer fast packag ad claim read speed mb crystalmark test indic mb read mb writewith storag capac like continu softwar develop smartphon small tablet might futur computingmi initi impress simpl one awe gb usabl storag chip even size thumbnailif devic support microsdxc card buy one never much storag definit hardpress fill card person use datagreat devic great buyjerri
2269,5.0,sandisk gb sd card job way suppos use tablet zero complaint
2270,3.0,quickli went bad use mayb week better keep receipt bad didntbad deal period
2271,5.0,pain buy new gadget new better one come along bummer great littl card help keep envi bay becuas might fastest wow content huge librari movi song app right fingertip becuas babi phone buy one insur phone tablet envyenjoyp format devic ensur compat casesupd month later still job lot space app music movi still happi devic problem troubl report good productenjoyjb
2272,5.0,great price fast larg micro sd card reciev super fast work perfectli droid verizon want class card like
2273,5.0,price help speed phone significantli free memori use camera app
2274,4.0,good case nice come sd adapt fast transfer pictur good memori card
2275,5.0,tend hold review test thing thoroughli year thorough enough work issu state capac good speed
2276,5.0,turn smartphon ipod effect store music pictur video access directli adapt indirectli via micro usb usb would highli recommend
2277,2.0,unfortun sd card fulli compat samsung galaxi instal phone would check tell sd card readi remov continu cycl even format fat ntf fat card would work would revert back exfat formati recommend product get work star rate due lack compat list product site
2278,5.0,ive buy sandisk awhil yet experi durabl fast nowwhen access video photo phone hesit load due memori card highli efficientand price got amazingi highli recommend
2279,5.0,work great amazon price hero gopro video least twice week month
2280,5.0,problem fit seem fast color good addit pop floor someth find
2281,3.0,chose item speed memori also sandisk brand wasnt disappoint memori work fine motorola razorm cell phone allow store movi pictur music play phone adapt hand feel flimsi fragil troubl insert two differ reader even felt like like go break sever adapt adapt feel like materi much thinner other said didnt purchas memori adapt purchas speed rate compat thing equal would consid purchas memori
2282,5.0,bought one cellphon never worri download space pictur app anyth els
2283,5.0,suppos suppos read write perfect peripher gs
2284,5.0,put gb video micro sd card perfect fit function flawlessli
2285,5.0,pro conspro fast work galaxi note also work gf galaxi note brother galaxi got sale sale rock half red make harder lose allblack one come microsdtosd convert use stuff like camera sd card slot comput wildli use nonphon transfer usescon none yet well see long last
2286,5.0,second one purchas amazon great servic first one bought month ago fast fit perfectli ms surfac comput
2287,1.0,exclus use sandisk extrem card pro photographi gear year never let one dud though plug let phone format start copi everyth copi fine got done that start act upif phone plug comput use storag devic got ton crc error andor messag say need format card use phone would come time time say insert blank card reboot phone work fine littl bit error would start thought mayb way phone format tri format comput didnt help anythingveri frustrat thank ive day troubl start go back amazon refund ill find reliabl card phone
2288,1.0,card work great first ive never problem sandisk past bought card galaxi back octob dead decemb im sore disappoint purchas mayb faulti card experi terribl get one star
2289,1.0,never look verifi capac card clearli label gb instal clearli instal comput show gb avail use bewar order one make sure get pay
2290,5.0,wife gb microsd card fail phone order prevent issu got one phone one phone abl transfer photo music card plenti room spare
2291,5.0,bought card use samsung tab sinc came gb storag gb left junk bloatwar come found couldnt delet extra unneed app without mess system gb card hope need anymor storag forese futur card immedi recogn system intergr seemlessli abl use addit memori storag one reason got samsung instead appl product
2292,5.0,perfect counterpart microsoft surfac rt tablet support bitlock encrypt keep password encrypt case lose issu play hd video use window default video player
2293,5.0,purchas card doubl disk space ms surfac rt price right happi purchas would recommend card anyon need gb microsd card
2294,5.0,test sd card speed play store app get speed advertis allow download tv show trip perfect
2295,5.0,put gb phone purchas need devic
2296,5.0,reformat fat transfer file old phone put galaxi hardli thought sinc huge work reliabl
2297,5.0,superb qualityseem never get fullgot sooner expecteddid research make move sold sandisk
2298,5.0,fast practic realli like almost abl use phone play full hd great
2299,4.0,nice product work perfectli window howev doesnt quit work place insid att samsung galaxi file copi shown ss file browser googl bit problem conclud phone problem
2300,5.0,card work great lot space great transfer speed ship quickli packag great shape
2301,5.0,bought memori card dashcam work perfectli problem write speed resolut video trust sandisk qualiti product mani use failur yet
2302,5.0,great addit phone came sd card convert abl transfer data old card use laptop issu love extra space avail photo video
2303,5.0,sd card noth excit except dont work suppos thing work perfectli put vivotab window devic work perfectli gb format free space typic folk expect get use full gb heartili recommend devic
2304,5.0,start use minut got transfer g old sd card new g micro card problem arriv time packag well
2305,5.0,fast transfer hesit buy larger micro storag think would easi damag storag fit phone perfect wouldnt hesit buy
2306,4.0,unerstand card may come differ format reformat window xp machin find hp util via googl get work properli samsung galaxi note
2307,5.0,mount sandisk ultra gb microsdxc card dell venu pro tablet data drive card instantli recogn tablet appar delay readwrit operationsth card order easi open packag came sd adapt allow card use regular size sd cardrecommend
2308,5.0,bought tablet like capac music movi file purchas model never problem
2309,5.0,bought replac gb microsd phone die one still kick guess that good thing month good
2310,5.0,bought upgrad phone micro sd work great lot storag abl test speed transfer googl chosen turn custom disabl abil connect phone pc normal sinc
2311,5.0,seen place cant beat price save use main hard drive make instead came
2312,5.0,use famili samsung flight ii phone experienc problem kid take lot pictur phone
2313,5.0,super fast ton room wouldnt love micro sd card price even great ive use phone month ive zero problem sped process time camera app consider
2314,5.0,lot sd memori card market today cheaper alway use san disk never fail fast reliabl good solid perform digit camera cannot go wrong san disk
2315,4.0,ill never need anotherbigg memori card fast plug right didnt need setup etc sandisk qualiti brand
2316,5.0,use dlink web cam fast readwrit reliabl sandisk best tri brand alway fall back sandisk
2317,5.0,sandisk class far memori card best price card need advanc camera phone ext bought go pro black edit work flawlessli without buffer error money sandisk would put money memori card
2318,5.0,alreadi mani review product want say card plain solid price right well hope see gb soon
2319,5.0,work advertis problem work great new gopro silver edit
2320,5.0,gig work great sure els say realli much els say
2321,5.0,amaz memori chip card less half size regular postag stamp card fit garmin gp allow take oodl photo along view come adapt allow use pc one mani multicard reader gigabyt tini card reason price highli recommend
2322,4.0,purchas use dashcamera use month without issu sure els say hope get coupl year worth use
2323,5.0,good low pricethankssandisk ulttra use dash cam work record unto g user regularli format time amonth keep memori good conditionthank
2324,5.0,use hisens sero pro work great good buy devic
2325,5.0,work great say price come year qualiti improv use note great job fill put everyth extern hard drive card use
2326,5.0,pick coupl gb card gb card still expens stock tri buy amazon directli fullfil amazon faster ship mani mani sandisk card microsd smart phone sdhc point shoot surveil camera compact flash card
2327,5.0,noth realli say except excel memori fast effici cant go wrong sandisk use acer iconia tab work like charm thank
2328,5.0,pretti awesom cheap bought galaxi figur id upgrad sd card nice sinc inexplic almost intern storag still awesom phone though talk today
2329,5.0,bought microsdxc card samsung galaxi note edit work great transfer speed excel would definit recommend friend
2330,5.0,bought samsung tab work great fast problem also work samsung galaxi
2331,5.0,fastest microsdhc ive use got tablet turn tablet microsdhc slot arriv use mp camera write quickli next shot im quit pleas perform cardi think may card even faster suit need casual photographi
2332,4.0,good product use smart phone usual amazon packag accept didnt take forev open packag seem take
2333,5.0,previou card sandisk gb class card card speed x faster put music movi heart content thing say neg order htc sensat g recogn reformat card even though packag say android compat even mighti green andi android lol format card window abl use phone didnt use fat util cannot remark format proceduresoh forgot add first card sent didnt work card didnt tri format amazon sent one overnight without charg well return bad one cours process couldnt easier card actual backord week deal day amazon card purchas wellthi card authent came sandisk packag inde class card
2334,5.0,purchas use addon memori motorola razr maxx phone work great packag arriv schedul good
2335,5.0,use phone work well enough android doesnt like use card default move thing manual that besid point card work well
2336,5.0,put memori card format storag menu download sandisk memori zone app googl playstor phone issu memori card ill come back updat review far good
2337,5.0,problem yet work fine htc sensat seem kinda slow im think problem phone interfac card
2338,5.0,your look extra storag devic store pic song much
2339,5.0,got expand memori galaxi note love hold almost whole year worth pictur video doc phone took larger one id get one
2340,5.0,say micro sd serv purpos work would recommend other
2341,5.0,sandisk ultra gb fast quialiti excel useful devic problem recomend
2342,5.0,solid card use music phone app stand dslr function great purpos got card bargain final full
2343,5.0,sandisk provid depend storag new tablet sandisk reli phone comput never let
2344,3.0,anybodi get gb card awar card use need format problem comput format gb less got gb format card sandisk dont tell nobodi what use buy expens card use gb instead googl discov peopl problem wish knewi bought put galaxi note android phone think shouldnt even sell gb least inform peopl heard applic could make work buy someth expect work without need hassl around sinc im geek
2345,5.0,month later problem solid product im happi would order
2346,5.0,open micro disc adapt didt know went utub instal becam clear micro fit top adapt whole thing fit camera neat high power
2347,5.0,superspe card work great phone havent problem sinc bought thing im certainli abl record hd video right onto card problem recommend need quick data deliveri extern card recommend
2348,5.0,hellow use sandisk memori card sinc begin sd card latest version recommend samsung galaxi phone zillion photo video app origin gb space becom full save due lack space sandisk micro sd card answer pop back easili phone slip mini sd card provid slot make sure click put phone cover back unit simpl gb extra space new phone store anyth want store constantli make backup home computerveri easi connect simpli show phone data sd card data connect home comput transfer largest photovideo file sd card origin gb open instant qualiti photo video origin card get load meg camera take super qualiti photo video also take lot spacead micro sd card less expens order gb galaxi yrmv great productupd origin super larg file sd card still show origin galleri screen still function origin gb show room next zillion photo etc
2349,5.0,havent experienc problem arriv realli fast great price gb size compat android os tablet well worth price plu sandisk reput brand trust highli recommend
2350,5.0,say plug workeddel venu tablethav alway good luck sandisk brand
2351,4.0,top end besid stupid expens extrem work fine ive id get cheaper one suspect good slow fail isnt worth save coupl buck work work fast
2352,5.0,item came describ yesitem price well yesim use microsd extern alway plug mac help store bunch file school back
2353,5.0,sandisk best brand get memori card bought two littl gem go sandisk sansa clip zip work wonder
2354,5.0,work great real deal fake one often find websit great galaxi tablet adapt slot easili comput
2355,5.0,doesnt seem chines crap look like origin one work fine galaxi also tablet recommend
2356,5.0,use sandisk sd card devic cellphon tablet pc say product one best
2357,5.0,scandisk ultra gb class microsdhc card one acer iconia android tablet one linux laptop move file around ive format differ make fit best host oper system work great issu great performancei stream p movi card without hiccupsi also use one card p camera issu whatsoev keep write speedgreat card
2358,5.0,maxim storag product instal easili even tablet newbe tablet recogn itno problem im pretti techno challeng use pictur storag success transfer data devic
2359,5.0,got gb card droid razr maxx hd recogn phone troubl ship coupl day
2360,2.0,bough said fast im get mb galaxi note ii fast excel phone
2361,5.0,instal lg smartphon without incid work without hitch ever sinc word cannot express lack emot make review long enough qualifi
2362,5.0,use dash camera purchas car job record audio video fine
2363,5.0,good price excel camcord micro design requir unit give flexibl cell phone etc good buy
2364,5.0,great price size speedyou cannot go wrong itemi bought sever alreadi differ size
2365,5.0,regular gb card use blackberri torch slow though replac card definit see differ speed z happi thing format card blackberri z
2366,5.0,look mani highli posit review card get one huge fast reason price highspe chipbtw come filesystem format exfat depend devic may like need format fat problem window support format fat filesystem gb format fat linux use tool window
2367,5.0,sandisk make best storag media also coupl flash drive love
2368,5.0,ive offici expand memori surfac pro amaz moder liter entir life work store devic smaller thumbnail great
2369,5.0,great price great function work cannon camera note could happier purchas
2370,5.0,excel card use primarili carcam also use compat small digit camera camera proprietari adaptor
2371,5.0,need memori upgrad phone galaxi time got sale yet fail store good amount media devic hold number movi full resolut pictur taken handi long distanc trip
2372,3.0,buy gb card instal gb exactli gb paid forgo
2373,5.0,use item extend memori capac samsung galaxi tablet good price free shippingord work advertis
2374,4.0,phone store major mp collect album load gs music compar fast never seem problem skip stutter ive slower card probabl would solid select video havent tri yet photo save quickli allow followup shot would miss
2375,2.0,class ten card fail jame phone kyocera rise replac anoth regular h gb sandisk card work fine micro sdhc card less price use best buy faryour music paljo mal
2376,5.0,amazon ran good deal gb microsdxc jump bandwagon arriv snap photograph test work welluntil tri retriev file dont know becam corrupt longer would reformat function devic exchang replac amazon new one work beyond initi observ brows seem much faster previou sdhc class card thank amazon immedi exchang highli recommend today go data storag origin review star amazon immedi replac great custom servic rerat star
2377,5.0,work expect cant complain plenti storag pictur video buy need
2378,4.0,work great asu android tablet gb specif seem limit size work great happi write word
2379,5.0,buy sdxc xperia arc even mani say support till gb sdhc sdxc gb work perfectli xperia arc
2380,5.0,use motorola droid x music file load file seem littl herki jerki play fine sure problem memori card phone use amazon app motorola app came phone
2381,5.0,got new samsung galaxi cant understand someon would buy class buck cheeper class micro sdhcveri fast mb speedcom adapt pcbeen use san disc flash memori year complaintsif use android devic anyth need fast data transfer card wont dissapoint
2382,5.0,item work exactli advertis neg review product must peopl mistakenli review wrong product dont know sandisk ultra gb sdhc micro sd card truli class work fine htc phone
2383,5.0,work perfect samsung tablet satisfi product good qualiti awesom highli recommend fast shipment plu
2384,5.0,work say went buck day bout whatev great micro sd
2385,1.0,im upset right die turn phone movi pic music gone card die three month bullcrap
2386,5.0,love gb zte suprem work realli well phone restart phone time first put problem idea fit entir music collect android reach gb rock metal get rid damn ugli ass ipod classic
2387,5.0,order go tablet order fianc work well love tablet
2388,5.0,complaint want good class microsdhc card job difficulti keep record photo music download etc final microsd card doesnt bottleneck download speed
2389,5.0,hard review amaz littl chip huge capac suppos star
2390,5.0,fairli cheap good microsd fast gb memori chip flexibl use everyth flat memori card camera vid etc
2391,5.0,plug play stuck phone within second readi go great way add extra memori us use phone
2392,4.0,month best price quick ship massiv storag didnt run speed test anyth issu edit review problem road
2393,5.0,load song still lot room left work cell phone mp player cruis sansa
2394,5.0,buy could never commit pay much data gb fill quick wast money buy gb end still end buy gb
2395,5.0,say sandisk adapt work well fit great tablet gb lot space
2396,5.0,card fast fast fast also hold photo video abl take thu far howev number item increas see rel soon look gb card satisfi purchas
2397,5.0,far good fit right slot samsung
2398,5.0,bought card use asu transform book tta add extern removablereplac storag capac insert slot provid immedi recogn driver instal card appear avail promis storag capac pc folder comput abl move file card intend product fine price satisfactori
2399,5.0,price great deliveri time plenti storag gopro hero sd card adapt make thing much easier transfer file devic
2400,5.0,site reason price unit memori ad samsung galaxi pro gb also help expand memori allow better storag song inform believ good valu
2401,5.0,got galaxi work flawlessli typic sdhc instal issu increas storag capac
2402,5.0,work well gopro even though wasnt one gopro recommend one good buy speed movi big pictur
2403,5.0,everyth suppos havent abl realli test speed video camera see realli class given sandisk expect everyth good great price
2404,5.0,bought new samsung g instal card immedi recogn big enough lot music video
2405,5.0,got samsung galaxi tablet accord samsung tablet take gb card review tablet said could take gb went ahead bought gb one format fine tablet
2406,5.0,great product use san disk ultra gb tablet would highli recommend friend
2407,5.0,got fast amazon fast glitch free perform smart phone tablet ive use wherea thought atrix glitchi solv problem hang screen slow access music sync
2408,5.0,product work great reason enough price go buy larger one next time best chk size use product buy
2409,5.0,good deal great price sturdi gb format ill get anoth
2410,5.0,use sandisk ultra micro sdhc gb card exclus sinc buy pov camera requir use gopro hero soni action camerasthes card great
2411,5.0,sandisk ultra disk great addit storag cellphon adapt camera save photo music
2412,5.0,need extra storag garmin addit topo map rout card fit bill come standard sdhc adapt microsdhc card plenti space extra file gp satisifi purchas
2413,4.0,even websit card pictur id order got plain black sandisk card bit concern peev sonsid bought big one turn android hate class card much prefer class card way os access lot file class time better comput star expectationsotherwis gonna make great camera card hope pic take faster certainli size upgrad atleast
2414,5.0,fit samsung galaxi migrat music phone issu fast good perform annoy lost much space format
2415,5.0,fit galaxi siii give lot storag thing look
2416,5.0,cheap gb sdhc card would behav android phone kept throw error becom corrupt look get gb sandisk ultra read problem xda forum peopl went wish gb capac honest rate sgss camera suck storag suffici import extrem fast reliabl ive never error never format plug readi go get pay
2417,5.0,like use cell phone use camera slower extrem version
2418,5.0,bad price realli add need storag ad win android tablet problem plug go
2419,5.0,use g format butwhat still like psp work great fast
2420,3.0,realli excit came mac air lot music film abil stick minidr great buy gb minidr air like alreadi minidr problem fast fast enough girlfriend new gb minidr run way faster old adapt new sandisk great though gb littl chip glad caus matter time make betterthank
2421,4.0,use samsung galaxi work pro tablet wok els say
2422,1.0,month alreadi dead gopro doesnt see memori card pc doesnt see memori card laptop see
2423,5.0,brainer copi data old gb microsd swap card put data back voila space constraint reliev
2424,5.0,work describ good packag fair price issu product point thank
2425,5.0,bought micro sd card replac cheap nonam card use nextboox tablet last six month brand x card suddenli stop work opt spring extra buy brand replac far everyth work fine hope disappoint six month replac one
2426,5.0,purchas three work great almost half local price need reliabl high speed micro sd card
2427,5.0,purchas use dash cam system work perfectli skip corrupt file record highli reccomend
2428,5.0,work fine android phoneseem fast transfer computerbut could faster stilldont know anyth fasterso happi itwould recommend
2429,5.0,card great money perform adequ recommend product anyon need memori card
2430,5.0,put cell phone load work like charm problem ever work right box would buy anoth one need
2431,1.0,bought two major electron retail make sure dont get bootleg one crap usual buy amazon need rig away unless compani bought larg batch bootleg card mayb im retard bought store differ locat switch brand take anymor chanc case flood bootleg one hit retail chain work fine first card fill time time die pc phone couldnt reformat recogn good luck buy major name brand thought best guess
2432,5.0,cant go wrong sandisk product love bought expand memori samsung galaxi att far issu lag play video
2433,5.0,say sinc yet use show time fast well came wrap small paper packet small enough fit pocket secondli right one believ excel sinc base info exp know one use got gift peopl chanc notic much hope help
2434,1.0,bought store music phone doesnt work phone troubl read card keep reformat buy one soni compani instead especi gs
2435,5.0,one say san disk work keep work work well without adaptor
2436,5.0,cant believ much info fit littl card transfer speed unbeliev phone camera alway burst mode copi file quickli
2437,1.0,work fine month randomli stop work recogn comput cell phone beyond amazon return window absolut suckswast money
2438,5.0,dont know read write speed micro sd card seem work fine galaxi didnt reformat
2439,5.0,got phone didnt know gb gb would avail start oper system softwar pre instal use get enough memori phone work great music movi pictur ebook
2440,5.0,great read write speed compar old transcend cours class uh satisfi price got sandisk limit lifetim warrantyoh yeah ask origin manufactur packag got amazon frustrat free packag instead big deal though
2441,4.0,gb micro flash card bought optimu ultim cell phone work way suppos give ad space pictur come full size adapt
2442,5.0,purchas use sever sandisk memori card never experienc issu card one first choic market memori card
2443,5.0,fast transfer rate great storag great price love littl micro sd card use sever differ devic
2444,4.0,feel san disk seem make best memori card cant valid technic seem fast acess seem problem free confid must pictur captur properli
2445,5.0,work real good galaxi phone galaxi tablet good price cost dollar retail store
2446,5.0,fast card far reliabl reformat ntf problem problem dell venu pro
2447,5.0,bought card xperia v would format phone work exfat file system recogn phone phone format fat would limit gb file format fatmi laptop soni vaio didnt recogn card anymor use adapt use extern card readerwrit use sandisk imagem allinon usb reader writer card read reformat also connect phone via usb cabl laptop laptop recogn fat format card lot storag phone music video
2448,5.0,cant say anyth bad product great price would definit recommend
2449,4.0,im sure say product work describ manufactur seller product
2450,5.0,speed meh size good troubl come full size sd convert put tablet
2451,5.0,use put music video movi work great tablet stall movi video
2452,5.0,massiv memori boost captiv glidehold music file etc still gb free ootransf speed greatreal worth price
2453,5.0,good space money put asu memopad hd kind media room spare love
2454,5.0,bought raspberri pi work great fast reason price experienc issu yet
2455,5.0,work perfectli transfer data gopro laptop suggest anyon buy one good qualiti
2456,3.0,second sandisk micro sd ive return due sort error think bad luck hope rd time charmdur time work properli seem quick
2457,5.0,worri articl say use x gb card instead gb card work fine scare camera got real hot first time around
2458,5.0,far faster stock memori card plenti speed bootfor usag enough cover need sure may absolut fastest memori card exist dollar gb handl basic need eas
2459,1.0,first tri put camera without format said insert anoth card put linux comput output lot error syslog fsck wouldnt work error couldnt even format itmi window comput couldnt recogn either though tri format phone didnt give error wasnt abl realli test wonder mini standard adapt problem sinc phone mini slot everywher els tri need adapterexchang differ brand ill see happen
2460,5.0,state bad price bought thing hope use ztpad c tablet work like charm card fast problem date
2461,1.0,purchas four item amazon open box gb memori card miss rate product truli imposs
2462,5.0,need new phone work greatsandisk good brand didnt hesit purchas
2463,5.0,noth realli say sandisk realli well provid qualiti storag technolog afford price
2464,5.0,sd work suppos phone right month issu
2465,5.0,coupl problem seem fast suppli full advertis memori capac
2466,4.0,drawback assign sd card limit year warranti unlik kingston
2467,5.0,use gopro ti canon camera adapt great card multipl price mean one get damag trip im
2468,4.0,ive use sandisk card long exist card fast solid qualiti expect sandisk recommend
2469,3.0,work fine galaxi note hard review perform price good think
2470,5.0,item like either work dont regard whether work comment review work fine camera never hit buffer moment slow shoot perform
2471,5.0,memori card work great els need say sandisk alway make high qualiti stuffi worri
2472,5.0,work great samsung galaxi tab plug play didnt anyth special would recommend
2473,5.0,need space phone bought given problemsit work realli well
2474,5.0,im use soni xperia z month work without problemsthi memori card recommend
2475,5.0,mani microsd card like mani guy might definit faster microsd card ive use im happi
2476,5.0,bought use htc evo suppos maximum cap gb howev format card fat format phone read function wout issu unlik old memori card even power loss experienc lost pictur video worth price sinc bought year ago still doubl price retail one carri local
2477,5.0,love card way faster micro sd ever own transfer rom like noth galaxi old microsd come everi droid phone use take everhigh recommend one
2478,4.0,lot say storag havent done speed test anyth definit work samsung galaxi dont see perform issu watch video file store
2479,5.0,bought tablet bought alldaymalltm ax inch android gb dualcor tablet pc skeptial first work great tablet price boost memori gb gb total good product
